customer_id,age,income,signup_date,plan_type,churn
3b982d2c-3994-4acc-9ebc-3bf6da2491e8,67,,2023-06-28 16:00,Pro,1
1d8f5954-848e-4b4e-bcef-15250dffc38c,46,32782,2023-11-02 22:00,Basic,1
4a09574f-46bd-49d1-9fca-5464ede99395,26,51510,2023-07-11 08:00,Pro,1
4c3b379c-0425-466f-acbe-af7e88b33f06,26,47999,2023-04-06 18:00,Pro,1
470cc4f4-3177-47ae-a26a-27e1f901a0f8,41,,2023-11-25 15:00,Enterprise,0
531fd5c9-c71e-45f9-9316-18e4e30537d7,60,46232,2023-03-04 23:00,Basic,1
112079f5-83e4-49ef-976c-42e478da4e2c,39,64090,2023-05-26 02:00,Pro,0
2e49c1b6-4208-47e7-80c1-e148af204879,46,99290,2023-11-07 04:00,Enterprise,0
d9677e51-5470-4079-8b8e-2c69d3db705b,23,85102,2023-07-08 01:00,Pro,0
d352fe2c-2737-4c1d-9471-c558b90111b5,53,25864,2023-02-08 09:00,Pro,1
3290dd48-267a-4eac-9b45-4a059152e41b,60,,2023-08-24 12:00,Basic,1
34250d93-0159-4244-a252-0a2eb2952d18,51,73629,2023-07-04 00:00,Enterprise,0
f59b8ea1-0e27-46d9-8ed8-7c178a09c207,74,61370,2023-05-28 08:00,Basic,0
8c1139b0-8850-462a-b44d-1a5929e6daed,,52724,2023-01-13 00:00,Enterprise,0
829ba3ba-02e4-4c77-8bb9-0237b43f0018,52,44286,2023-05-26 05:00,Enterprise,0
ee446986-24e8-4dd7-85a5-3c41ec76fb36,48,44965,2023-05-26 21:00,Pro,1
7952c278-75a7-45c5-927e-88a05926d165,18,23638,2023-06-05 21:00,Pro,1
1df31107-bddd-4635-bfec-c3d9a442d377,57,58998,2023-06-08 14:00,Enterprise,1
15e049d0-17f6-465a-80be-20dcc8377ba9,39,,,Basic,0
35eecaeb-4adf-45c5-8bc2-f8a3c32486e1,45,100670,2023-12-24 04:00,Pro,0
1ea3cf17-e723-400e-b6e1-a3add02c967a,38,23278,2023-04-05 09:00,Basic,1
25b799d0-e9f2-43d0-9869-816ba6b75930,45,,2023-08-18 02:00,Basic,0
5285d282-5023-44b9-9b5d-df6704c362ff,42,50719,2023-11-24 13:00,Basic,1
4bf9e691-9da2-4d91-a837-9758d7479f16,64,107319,2023-03-04 22:00,Basic,0
95312be8-5603-4dcc-8280-44b4d5113b9d,51,21695,2023-08-16 00:00,Pro,1
1be86eb6-0cbf-4cfd-807e-25797932e511,53,42490,2023-10-16 06:00,Basic,1
2d189594-8fab-4854-8814-0b5905d6e90f,48,24918,2023-06-25 10:00,Basic,1
ca6d2e62-a7ca-4301-96cd-115b28ae6270,29,80579,2023-11-05 14:00,Enterprise,0
d5826112-073e-404f-befa-6d0d45f2344c,39,75568,2023-09-16 22:00,Pro,0
a42177ce-63e7-4e3e-890b-dd183c9296ab,,51576,2023-06-03 11:00,Enterprise,1
c7d999f3-8e96-42fb-a5b0-8cef151a71fd,50,,2023-09-17 03:00,Enterprise,0
08144ff5-6e71-48a4-b75c-80395b38570b,20,47071,2023-12-14 09:00,Basic,1
c0e0d50d-f783-474d-a61e-6768d9566807,33,21844,2023-07-10 09:00,Basic,1
4c9d4e77-68f7-4ea2-a4cf-eded9658b6e7,999,111247,2023-04-12 09:00,,0
3419236a-b8c8-4bc1-a451-0900feba48f1,63,,2023-07-27 07:00,Basic,1
5917c0ee-d734-46ec-a5ed-7ff68a816040,54,56305,2023-03-07 02:00,Basic,1
c327d77d-4140-46ed-a06e-45b6c138c088,31,90246,2023-01-10 12:00,Basic,0
41b7d111-19f5-4390-a331-238153624631,63,104343,2023-02-04 07:00,Enterprise,0
7b2dc3f9-ffc7-4179-ba50-346b6f6db5ca,52,89392,2023-02-16 16:00,,0
21cc5da1-15b3-493e-a717-ebb1ed03a2a7,61,46528,2023-02-14 15:00,Enterprise,1
2f4c9904-edbd-4dd0-91b1-10eb70620815,28,43281,2023-09-20 01:00,Basic,0
dd72c9f2-c182-42cb-9ab2-fd10e4ba27c7,30,111433,2023-05-24 14:00,Pro,0
797a2efc-678a-48cb-a0bb-e725bad6e4f5,23,77466,2023-03-15 09:00,Basic,0
0ecf715d-eee1-4f3d-9def-52b00fa1d9b8,50,51134,2023-02-19 12:00,Basic,1
73376195-9816-4ab2-b248-06835b8f780e,23,,2023-11-02 07:00,Pro,0
88ff6721-5569-4be5-8ec8-816172656c7a,62,44973,2023-08-06 17:00,Basic,0
4887667f-d333-4a98-a120-9c54b4c2dd42,33,60741,2023-07-10 13:00,Enterprise,0
8acfb317-89cf-4cca-b239-31acb5558a0e,18,,2023-12-02 03:00,Basic,0
4d714772-0b57-4b80-837b-cf0ba77294ca,57,82063,2023-11-11 07:00,Basic,0
3c54b8df-2d07-440c-bf64-0dd861f44b29,41,67231,2023-04-21 14:00,Basic,0
e823069d-3bd1-4a82-9769-8f67e462c324,54,67043,2023-01-19 02:00,,0
015aea30-ab09-4a74-85d6-498ad200b8fd,43,111213,2023-07-05 20:00,Enterprise,0
38365397-2b1b-470d-a499-c9e578218831,33,30827,2023-10-01 20:00,Basic,1
bef721a0-861e-4272-8449-802a6eb7b0df,41,48274,2023-11-01 01:00,Unknown,1
5ea48b4d-4043-472e-840d-76793bc0417c,999,43390,2023-10-06 02:00,Basic,0
232764e8-8c7f-4f34-8a12-9da9679fe473,32,51875,2023-09-17 23:00,Pro,1
c4661859-b41f-4801-9cdb-630e195908f4,69,21066,2023-10-26 06:00,Unknown,1
3f523541-1773-4f8c-937f-09d1bddf1e3a,74,107839,2023-10-02 03:00,Enterprise,0
fffdc945-aaf4-4a8f-964a-3e68ed53a213,70,119575,2023-07-07 02:00,Enterprise,0
228752e4-439e-436a-95a3-bf2879c6f0e7,22,,2023-01-09 04:00,Pro,1
2deae9d8-c15e-498a-8f7c-2756a28bd3e2,72,38606,2023-07-13 04:00,Basic,1
3ce234a9-2f5e-49ef-a648-cfaf07dcd51c,69,70917,2023-08-22 10:00,Enterprise,0
4254549a-f34a-4cf9-a25e-36761cc29401,72,44365,2023-05-18 22:00,Basic,0
0283cc53-af6f-4f43-b907-864326372650,63,69837,2023-09-15 22:00,Basic,0
6b58ef32-a15c-4fea-91d0-2291e83523cc,55,49699,2023-11-20 04:00,Enterprise,1
2f873468-271c-4d73-843b-3225f6603b1b,26,31228,2023-01-09 12:00,Enterprise,1
a611f4d9-5568-4836-930e-ce7d3d32ccad,,,2023-04-17 07:00,Basic,1
d324bc23-423d-497a-9299-3717b8d9fe2b,63,26309,2023-04-17 20:00,Basic,1
cdd42667-fe91-4d40-b426-4b5cf58c4373,24,,2023-01-17 15:00,Pro,0
d2d4468d-2a6c-4a8e-9211-0a6e6a86e143,62,38730,2023-03-04 09:00,Pro,1
7d67aa4c-69ac-40dc-9eea-fc5949e10f1e,23,45749,2023-11-19 23:00,Enterprise,0
fb9ce16e-4659-4fb1-b325-9164789158f8,35,100465,2023-07-16 17:00,Pro,0
2bb53b19-b4a2-44f3-8b8f-fa17c9d5f7b6,48,45905,2023-08-01 20:00,Enterprise,1
b061f915-0dc9-4e36-8c88-428eb08c0689,34,32802,2023-02-25 01:00,Pro,1
4c61d24f-41fb-4668-a189-0bd09cc9ad3d,60,108293,2023-11-11 15:00,Pro,0
c8d47488-7a49-43b2-bd8c-5a93897e5105,18,101200,2023-06-02 21:00,Pro,0
5c4db7aa-7be6-40b5-83ef-6b02832f1e71,27,69970,2023-10-13 00:00,Pro,0
a0af8cb8-9061-4080-ae88-7a7269f5fb45,70,23670,2023-06-03 00:00,Pro,1
b21179ae-e978-4688-a2bc-ea0c9bf37535,58,77409,2023-09-13 10:00,Enterprise,0
2798a40b-d355-4f0c-8ae5-2d7705b4e594,,47459,2023-01-15 15:00,Pro,1
2ab6a487-aa0c-450b-b453-f422fa6b8d77,70,,2023-01-15 23:00,Enterprise,1
f20b6216-8d8f-4f12-8c9b-3cff3b02421d,,49317,2023-07-10 15:00,Unknown,1
dd01dbcd-417b-46f9-b2ee-eda434b1909b,28,39103,2023-09-19 14:00,Basic,1
f77592db-8a78-406f-ab22-3d3d2f8e60cb,53,42674,2023-05-25 03:00,Enterprise,0
44c11dd5-ccb5-44f2-9217-0377de1f1086,63,96986,2023-07-04 01:00,Enterprise,0
7a395db5-3fd7-4f29-84e1-7e9741ddf38f,20,96161,2023-07-21 02:00,Basic,0
992996f3-41c7-40fb-bf89-57309afa35ff,46,106013,2023-04-14 17:00,Pro,0
668b735c-6dd9-46e4-86cf-8db234335cfa,47,49486,2023-07-26 18:00,Pro,1
f84b2d7e-952b-4d05-b4ce-360417b844c7,,43192,2023-02-07 05:00,Pro,0
b6210aac-0ce7-4947-b6ac-333442591259,34,105292,2023-01-26 21:00,Basic,0
48f82918-b7c0-43eb-b09a-48f2f20535fd,,95944,2023-11-27 23:00,Basic,0
5f1d3272-1b8b-4ef1-b6fe-df21199d5667,25,47129,2023-01-15 20:00,Enterprise,0
c56b1ef3-95d4-469f-8418-7774d416d884,52,108749,2023-01-27 17:00,Enterprise,0
0c069144-b9a8-4b37-a74e-70a0be7de943,34,63539,2023-05-20 21:00,Pro,0
4ee26b9d-9668-4faa-8de5-fca149398ae4,64,54623,2023-01-19 23:00,Basic,0
7155a62e-7ddc-4d3e-8b97-c0f4628d7bd0,,105787,2023-09-05 06:00,Enterprise,0
a76dc92f-2470-4a6a-9974-89bc4bdbab68,48,101005,2023-07-10 10:00,Basic,0
0cd3d43d-2afd-463c-a655-5140065b5f13,,44208,2023-09-13 09:00,Unknown,1
6c51a245-e6aa-492b-8b04-1cf9504af6f3,30,53736,2023-04-07 02:00,Enterprise,0
4affe4f8-8e22-4648-ac85-33173f1df5ed,71,111469,2023-11-26 20:00,Enterprise,0
7c878cc8-1f88-4a7d-a941-60819049e447,50,45351,2023-06-20 03:00,Pro,0
7b8b83b3-9f3c-4fa2-8f22-783864d9ca94,63,99839,2023-12-24 10:00,Enterprise,0
799d8463-1017-4535-ba07-867c053790de,42,30581,2023-10-02 04:00,Enterprise,1
0925f8ff-e959-4b5b-97bd-d9ce308b7413,43,77032,2023-01-08 19:00,Enterprise,0
26aaba7c-6af1-4769-9114-7384ad7607c9,45,44500,2023-11-26 04:00,Enterprise,0
0be7eb1e-c76e-4e50-bcbd-e1ef5a40c3ed,66,47109,2023-01-08 15:00,Basic,1
cdc663fe-ac54-4967-837d-12d9c52b6de7,70,71934,2023-12-07 20:00,Pro,0
4222a060-2be5-453d-8a3a-1f748a9780d8,71,64458,2023-09-17 03:00,Enterprise,0
2f12d41b-f0d3-4b2d-aca9-46cf3dc7d580,64,42820,2023-11-12 14:00,Basic,1
4017f95b-41ff-4e5b-aa3d-24c45b754caf,42,45467,2023-09-03 08:00,Enterprise,1
d91adc59-ce24-4c94-8b13-bf17f564e0b6,,,2023-08-06 18:00,Basic,1
a1d1732d-ebf7-479a-8248-98af9459d155,50,49328,2023-10-10 14:00,Basic,0
44a65842-8478-4f9d-8667-4c5f6c509737,25,88463,2023-03-09 21:00,Basic,0
4b7a3237-071b-4a4c-af4b-19c5059fe8dc,75,92354,2023-07-20 19:00,Pro,0
a4f1145f-1887-4d38-8764-c3ddae9c1fa0,68,85510,2023-11-17 07:00,Enterprise,0
2f480b7e-c536-456b-a96b-f3135921ead9,51,37917,2023-04-25 00:00,Pro,1
8d58e530-575e-4134-9291-ea2d8b7ccfaa,59,104789,2023-12-27 00:00,Basic,0
ae35945e-b75d-44f0-9562-87befc812322,34,53882,2023-11-25 18:00,Pro,0
aa716ac6-fb60-413f-bf16-cf1b2ee7d2be,18,116306,2023-07-24 04:00,Unknown,0
ebe769a9-5813-4575-9989-5be58f0b8628,63,30373,2023-03-08 21:00,Basic,1
8fca3a25-ff0f-4e19-9f86-c51b4b4e4074,71,49145,2023-09-12 01:00,Pro,1
60614798-0bda-410e-adde-4de55ab3d4a4,28,38160,2023-10-04 14:00,Basic,1
3a92412d-5b4e-4087-94fa-fc6f7f403ccf,56,38189,2023-04-25 01:00,Enterprise,1
c4dac33d-4a92-4772-bc5d-fa522d6240d5,,47532,2023-08-23 04:00,Enterprise,1
b928bd51-b830-4e3c-bc09-a6d5652d297a,,44214,2023-11-23 01:00,Enterprise,1
4f283ab3-8afb-4181-8ef1-afa3fbe335ae,66,37672,2023-03-07 01:00,Pro,1
76ea4b09-492d-41ff-8dae-f18d783dddbb,45,73076,2023-05-22 07:00,Pro,0
2493bfe8-ee1c-4b09-a6bb-4e962e2d9f7b,62,52296,2023-11-21 19:00,Enterprise,1
2e364307-d63f-4520-b2c1-210361307f7d,43,,2023-05-17 16:00,Basic,0
b33a2900-b05a-40dd-8325-6693ab8b4e57,999,56523,2023-05-10 09:00,Enterprise,0
ea1c5135-409e-4b0d-ba19-91d1662e8cdf,46,32237,2023-09-22 09:00,Enterprise,1
3e844bae-4f53-4ed4-ad91-184341686ab6,53,42206,2023-11-25 19:00,Enterprise,1
dc8ef750-b2e2-4022-a8de-affed8803744,21,53420,2023-05-09 03:00,Unknown,0
72215253-44a4-4442-943f-cec81356c308,58,108166,2023-12-16 22:00,Basic,0
ec2e66e0-938a-4f38-a2f4-844c65e8e105,70,20945,2023-06-24 15:00,Pro,1
2834059e-befe-4957-ba31-e1a6d584bf33,999,,2023-02-24 13:00,Pro,0
3a371afb-323b-4855-ae35-9058580f93d7,21,62605,2023-02-05 00:00,,0
c50fdaa0-e44e-49c1-8669-0517fa3ddd72,74,30536,2023-10-13 03:00,Unknown,1
7cb606ec-28a5-4fe6-acff-e085edb7faf7,19,,2023-06-04 05:00,Unknown,1
c2150e31-988c-4226-8990-d3b103a0caaa,40,40250,2023-08-16 13:00,Pro,1
3d970948-54af-4149-bb3a-d138a8dc7260,26,116150,2023-04-21 02:00,Pro,0
5f8b27a0-a207-4369-bb43-dd70b4e11512,45,25362,2023-03-23 07:00,Enterprise,1
0878b46a-c838-49a3-917e-2d3cf971ebf3,31,,2023-06-01 01:00,Unknown,0
3708b099-7a79-4f2a-ac3c-064f1a431252,41,,2023-07-24 05:00,Basic,0
f7cde881-4cda-462f-9537-0b835f356a8b,37,41685,2023-01-08 00:00,Basic,1
9e2267fd-a3ee-4492-ba09-90cd3579c589,22,115869,2023-04-09 10:00,Pro,0
7037e301-5222-456f-a331-314073f11a24,35,26040,2023-09-10 02:00,Enterprise,1
bed1943f-f32d-4d97-842a-9597661eed7c,54,,2023-11-20 23:00,Enterprise,1
10c7978f-2e27-4b03-8c02-4872f963c34f,52,54667,2023-09-22 16:00,Pro,1
bcbcefe3-5e18-4938-bfcb-89b7f42a9051,50,111337,2023-10-16 12:00,Enterprise,0
decdbb71-881a-4ee3-8d47-26fe0a4251e6,19,96135,2023-07-05 14:00,Enterprise,0
6153a6b9-1908-4f80-ae6d-56ba575dc064,48,,2023-02-26 04:00,Enterprise,1
b531f54d-5e76-43d3-ac2e-e980bfa605a4,28,96478,2023-10-09 20:00,Basic,0
96a474d3-2315-4f71-b27a-3ccd58c355c1,20,24650,2023-08-01 09:00,Pro,1
6f8b0620-1ca6-4fec-bbef-b882c238fdab,52,90314,2023-12-03 22:00,Enterprise,0
782a6358-28c6-4075-b39c-eac4e10045c7,60,49766,2023-05-27 16:00,Pro,1
cc7c6898-59c6-4e6c-8bd8-4f6a1cc7a957,62,48943,2023-02-08 06:00,Basic,0
205d0e87-e56f-4662-9e3e-25734649f8a9,57,,2023-03-18 11:00,Basic,0
8cd06255-c49f-45fc-9a56-6271a38d806f,40,44529,2023-08-26 13:00,Basic,0
3ad45e3b-457f-4c41-b9a3-d2db8ac7a011,30,69711,2023-03-24 06:00,Basic,0
bedce9c5-c5d0-4e44-969c-5c95189f7605,62,,2023-10-15 21:00,Enterprise,1
64756db6-c39d-49a1-a2e8-6deeaf50b7f9,22,79654,2023-04-04 03:00,Pro,0
e20695ba-16d4-4580-ab7d-410eea96973d,35,,2023-07-09 20:00,Pro,1
1c5e1154-e931-47dd-8db3-9160d8a15f30,45,30410,2023-01-25 07:00,Enterprise,1
a8cacead-8f65-46ff-b959-3bff648a9fbf,61,24074,2023-08-01 17:00,Enterprise,1
04aa4adc-76b8-4b9a-b3d5-b780927ece66,56,91269,2023-07-25 21:00,Pro,0
97d132a5-c392-47cb-8a95-e51d7975d83e,28,56687,,Unknown,1
5f2af450-9fde-4c97-b369-77836fcd70da,35,80746,2023-02-17 05:00,Basic,0
c00ad5cb-16e2-437c-bf63-b6b76c68ed83,27,73216,2023-06-26 07:00,Enterprise,0
de845225-edd2-4098-a762-80418fefcc9c,66,86591,2023-03-03 03:00,Enterprise,0
d401f5f1-4d44-4c14-bb11-a7be476eec2f,61,38675,2023-06-01 09:00,Basic,1
23ca4b62-f264-48a3-bfc4-89e129e0bd73,18,78441,2023-04-28 18:00,Enterprise,0
b38d439c-e6bf-4132-b2e4-1f2b79b91e20,35,50379,2023-04-24 08:00,Pro,1
691e051f-6cce-44a8-a199-9ad9f9396132,44,29130,2023-06-22 06:00,Enterprise,1
c5174e07-a1f5-4b4a-99b3-d74866cc35b7,46,,,Basic,1
c9560e68-c120-4979-894b-c9d2a076046e,34,30207,2023-11-21 12:00,Unknown,1
f73cbb90-eeb7-41e7-987e-d081b27fa02e,34,46472,2023-11-17 04:00,Enterprise,1
ded4fcd2-5133-4173-908c-00f78fff32df,19,87149,2023-03-14 01:00,Pro,0
3b16ddae-55f4-4882-a3fe-2dd5579435cf,57,50385,2023-04-28 12:00,Pro,1
e3513ee2-851f-4a85-8a98-7113af495c6c,54,111452,2023-06-02 18:00,Enterprise,0
ea603ee9-fd0c-418b-8143-2675986a4947,28,64647,2023-01-10 06:00,Enterprise,0
2dd6077f-c04c-4a3b-8560-e0a3384d9dc6,33,24773,2023-03-08 09:00,Basic,1
2a9f4c87-e283-4b4a-90d0-c1d619d2f354,42,99247,2023-08-06 12:00,Basic,0
678ce71b-2719-4058-b3f9-ab9c72527485,65,40073,2023-05-20 10:00,Enterprise,1
a9f5af1c-c2b6-44e9-8b7b-ddafa66cf326,74,48527,2023-07-10 20:00,Basic,1
97e63de1-a670-454c-bbaa-caf0108e28fc,55,44458,2023-12-20 16:00,Basic,0
9bbbe17e-640e-41a6-9601-25113f3ec657,38,54633,2023-06-05 02:00,Pro,0
8c73bc28-e081-43b5-984f-c35b2b6415ff,74,114854,2023-10-14 16:00,Enterprise,0
7ce12ab4-6bfb-43e2-9792-ace4393fbf83,56,40731,2023-12-26 01:00,Basic,1
5665eec0-78af-4204-b20b-da87d44e75f6,23,41116,2023-07-19 01:00,Basic,1
23bdaca4-7f69-4c98-a540-1ed3736b7b59,55,79696,2023-08-17 18:00,Enterprise,0
ed11c089-9120-4016-a544-2c9afb1ffb5a,23,50914,2023-03-03 07:00,Enterprise,1
0859c946-fb09-47aa-bbab-0e916711c9b9,40,96949,2023-01-07 00:00,Enterprise,0
433773ee-a1f9-4435-b9fd-6397ec100130,63,38160,2023-01-02 17:00,Basic,1
c4faa7e3-8c3f-4a55-a11b-a319351a88c7,52,38577,2023-09-11 02:00,,1
6314036a-14b7-4d92-954d-91ae6208eae5,55,58092,2023-11-08 14:00,Enterprise,1
73d9c8c8-30a0-49c7-b7fa-63bdaf33c271,46,68359,2023-05-28 17:00,,0
9e0322c6-c04d-46e0-b111-999f3effc417,21,51799,2023-12-18 22:00,Pro,1
cf42acc0-b8d0-4fae-a911-2d13c6b37e49,58,55702,2023-03-23 09:00,Basic,1
866fccfa-51a8-42c1-ab18-23b05ef44df3,33,52820,2023-11-10 15:00,Enterprise,1
f6eee759-0b95-4679-85fe-4391de883f00,52,58067,2023-02-06 03:00,Basic,1
411cf520-c19e-49a7-8ae6-475dc148b5e8,27,54015,2023-01-23 00:00,Enterprise,1
11adff5e-141f-42ae-8993-e1fb905c4a73,35,76422,2023-12-12 03:00,Enterprise,0
f29e97d3-adad-4ab7-87b9-4a712dca1440,31,35883,2023-06-25 15:00,Pro,1
582faa94-3f6c-4a36-9e78-d9f42950ff70,55,,2023-05-25 09:00,Enterprise,1
367524f9-45fe-4c08-8e03-e1188bda4723,999,39244,2023-07-02 19:00,Unknown,1
a7cde969-c773-4ee6-98ab-aa58327d881f,20,80771,2023-07-02 04:00,Basic,0
24d16dcb-a343-4a6b-99f7-cf8992e4477e,46,43493,2023-04-09 11:00,Pro,1
27d30894-4b6d-4307-abb0-12bcd6285888,52,87562,2023-12-23 03:00,Enterprise,0
c2a756b9-85d8-4e59-925d-34503144c604,40,20780,2023-12-05 20:00,Pro,1
e7ea724a-61ec-41fe-a986-d03305146efc,68,79742,2023-07-24 04:00,Basic,0
23fe42eb-5765-4fcd-a689-8d0604a42274,33,29456,2023-04-09 17:00,Enterprise,1
e56b44ee-2a56-41b3-8451-1d477afb988a,25,114953,2023-09-13 04:00,Basic,0
8f2b6b38-c634-4b15-8524-8f759d025246,999,105544,2023-07-10 15:00,Basic,0
e39a76a8-802f-4b09-a715-59dae7905bd4,69,80966,,Enterprise,0
1ca6c148-8b05-4458-a77a-ceaccc13d059,31,54267,2023-04-13 08:00,Basic,1
a03c0654-080a-4a70-bceb-f596e0451394,,34070,2023-09-18 08:00,Enterprise,1
3b19cc56-ea1a-4052-b491-bc26716b9884,52,71778,2023-07-18 06:00,Basic,0
efa06fbb-12a9-4478-80dc-68663398abb1,999,42706,2023-12-15 01:00,Pro,0
3984a7e8-9fda-47f1-a4db-d34eb4499d58,30,33708,2023-08-10 06:00,Basic,1
5c4dc674-1e67-4e23-ab21-2c3b10b0e61b,29,41384,2023-10-22 16:00,Enterprise,0
483d08a8-a9e0-4f3d-8bf6-4e5e2e6027db,61,24973,2023-07-02 12:00,Enterprise,1
589b1c49-2b81-4085-9862-7ca1c8fe1dd1,28,89236,2023-10-12 00:00,Enterprise,0
f1528bd8-7104-4289-9b70-72f69c0490d2,27,40795,2023-04-05 16:00,Basic,1
fbe1ed62-adf9-43bc-856c-a5ee90dd5d5d,64,75181,2023-09-07 14:00,Enterprise,0
dcb7a14f-7edf-4a39-b127-e6174b0fee2a,29,,2023-05-21 19:00,Enterprise,1
8a7474be-28e1-43fe-80c7-ec53645fbe4e,43,105928,2023-05-27 14:00,Basic,0
afa5ea27-3c25-457e-b0c7-c61889262519,67,61890,2023-05-12 22:00,Basic,0
2fcad97e-5d39-40eb-8be6-237c3b3c71d8,70,104509,2023-04-18 21:00,Pro,0
870169e4-925e-432d-b6c1-6524eda06496,38,58907,2023-02-01 07:00,Unknown,0
cb23cbd2-df83-4669-b718-80ee2046ef0e,32,64504,2023-05-06 18:00,Basic,0
d82f33e1-5c22-4fb7-bac1-30a729293077,,,2023-12-23 22:00,Enterprise,1
7611989b-546f-48b5-83d3-efbf65b958e0,22,66756,2023-12-07 01:00,Basic,0
e7e49b8f-5709-4f9d-9473-2c7dc703a644,71,32578,2023-04-24 01:00,Basic,1
041bc835-c8ad-478b-97cb-239b40eb4385,999,40159,2023-04-06 10:00,Basic,1
a290e6ae-47be-49c3-8495-ee2c5ea2dd9f,46,51594,2023-06-25 02:00,Enterprise,1
cc76e975-bbbf-4ab0-b09b-b35422c12ffc,35,48381,2023-02-22 13:00,Unknown,0
7a10e95a-22d6-4605-93be-9ecbb3cbb36b,55,106088,2023-06-16 22:00,Enterprise,0
55456e9e-f38f-44d6-a9b8-caf7e40bbe43,74,46125,2023-09-05 03:00,Pro,1
ecbf4553-df0f-48a0-8521-4879b56a126c,57,35118,2023-04-06 22:00,Basic,1
9cfedf6a-0452-4e15-af81-2f9d53d968fb,33,84994,2023-08-18 03:00,Enterprise,0
4485359b-975f-488a-8f64-9d17fc4ca29d,,27797,2023-06-25 09:00,Basic,1
80ae7b2b-4688-478d-a747-40f9fe610eb6,41,21005,2023-06-01 18:00,Pro,1
2d1d559f-95e1-4e4c-a190-d2bdff6615a9,58,54302,2023-12-13 13:00,Pro,1
be25161e-d7aa-4266-b7e3-17df9452cddb,21,108384,,Enterprise,0
12ef592a-5081-42cf-975f-f6736eced3fa,50,51629,2023-06-14 19:00,Pro,0
d48b1426-4e44-4c38-b383-347c0dbe53a3,,,2023-01-10 19:00,Pro,0
55f0165d-183a-44cf-b04a-953bee1b4461,50,65752,2023-10-22 13:00,Basic,0
60d347d0-d2af-48a6-a0b0-34432cb5aa08,51,43361,2023-02-26 04:00,Enterprise,1
0bcb0c4c-541f-4a21-9921-27fbfbe22504,,106483,2023-09-02 03:00,Basic,0
d8c64be3-910e-4282-8025-82f7142e88bf,51,48846,2023-03-09 22:00,Basic,0
f0936d34-fbb4-4d16-8508-8ee6a9219188,62,119824,2023-02-09 07:00,Pro,0
25807adb-8a2d-44cc-8527-6ffe1ff16df2,38,76768,2023-11-09 10:00,Basic,0
18f335d6-b461-4106-b349-0890e6f105e5,54,55051,2023-08-19 14:00,Basic,1
62f60ab8-2f6d-4691-be62-4201bbcc3329,26,44820,2023-09-09 09:00,Basic,1
4186bc32-691b-407a-b3d7-bad939dce4ba,18,69683,2023-03-19 06:00,Enterprise,0
bd5a4398-e8a1-411d-9cf0-fd6beec238bb,999,58668,2023-01-10 16:00,Pro,1
efabd56f-35c4-48e3-bb37-e17c91ae750b,70,50160,2023-01-08 23:00,Pro,0
37036e00-73b5-44f7-bfd5-7ba57f498ac4,40,26538,2023-06-27 07:00,Basic,1
cad5e498-5cdd-44a0-8316-5e08651b1497,999,52349,2023-10-05 23:00,Basic,0
6a15db0b-3a05-4bdc-989e-de39a7fddc56,55,59121,2023-01-10 17:00,Basic,0
733ef335-cbe8-4dbf-9176-cb129e118cc6,74,27379,2023-11-09 12:00,Pro,1
36a04fb7-6b96-4d76-afaf-263548859e5d,48,99726,2023-08-28 15:00,Enterprise,0
aa2e3821-1b1a-4130-b64e-b408153159b3,54,21984,2023-08-08 06:00,Basic,1
324845d7-f574-49a3-a918-0828e474ba6b,74,46821,2023-08-11 04:00,Basic,1
d1fae627-3693-477b-8703-1d2bf210c468,27,42252,2023-04-20 02:00,Basic,0
871d37a7-efae-47b1-9b2d-fc66ee83fc56,27,56623,2023-05-11 18:00,Enterprise,1
87062db4-5d2f-4d68-8e00-d42764ee2f6b,55,28918,2023-02-12 20:00,Basic,1
00be3abf-0e91-4fc7-807b-3ed46afd10f2,24,107769,2023-12-08 11:00,Pro,0
d797b4c6-a906-4c85-a2a7-9a9cfbdc2820,49,45291,2023-03-24 18:00,Enterprise,1
2cda5fe7-f15c-4073-b8c2-ec9e967ba76c,47,40735,2023-09-18 16:00,Enterprise,0
27741941-110c-4227-91b6-cde499c1eb68,68,45709,2023-09-22 12:00,Enterprise,0
77c3adec-585e-40c1-a7c2-43caa4635147,24,64697,2023-04-26 00:00,Enterprise,0
5979b80a-59e7-4e66-b686-8d22718b2528,74,,2023-07-12 17:00,Enterprise,0
3ce95bd4-4298-474d-b2de-ccce314bf5e4,54,37782,2023-12-21 01:00,Enterprise,1
2f0d143f-8732-4203-9d2d-fc1f3e66a008,68,102267,2023-02-08 14:00,Pro,0
7f1e8e79-d28e-43eb-85e1-c63d2db706d4,66,25935,2023-11-22 10:00,Enterprise,1
481ada96-0ff8-414b-b686-962b20a66d76,36,63238,2023-11-14 12:00,Unknown,0
814e55c1-d6f0-4f7d-b1f3-5687056f085b,36,,2023-06-28 16:00,Basic,1
24475e6c-dd72-471c-99ca-1205fc81ba55,,114980,2023-06-02 19:00,Basic,0
fd0d093e-470f-4920-9d1d-5323d88c2289,25,65365,2023-10-18 02:00,Enterprise,0
0fdafda1-8826-4f63-a6ab-3bd4c459e1ca,,55553,2023-01-08 09:00,Enterprise,1
096c0a1e-0a9b-4dce-91bb-bb680cf62ebf,53,44647,2023-12-04 01:00,Pro,1
7ea0b5a9-8e0c-49e4-b60b-c2e004699f1d,52,48221,2023-08-09 01:00,Basic,0
